PANONCEAU;NOM MAGASIN;CENTRALE;LUNDI_HO;LUNDI_HF_MIDI;LUNDI_HO_MIDI;LUNDI_HF;MARDI_HO;MARDI_HF_MIDI;MARDI_HO_MIDI;MARDI_HF;MERCREDI_HO;MERCREDI_HF_MIDI;MERCREDI_HO_MIDI;MERCREDI_HF;JEUDI_HO;JEUDI_HF_MIDI;JEUDI_HO_MIDI;JEUDI_HF;VENDREDI_HO;VENDREDI_HF_MIDI;VENDREDI_HO_MIDI;VENDREDI_HF;SAMEDI_HO;SAMEDI_HF_MIDI;SAMEDI_HO_MIDI;SAMEDI_HF;DIMANCHE_HO;DIMANCHE_HF_MIDI;DIMANCHE_HO_MIDI;DIMANCHE_HF;GPS_LATITUDE;GPS_LONGITUDE;ADRESSE;CP;VILLE;TEL;FAX;JOURS_FERIES_NATION;URL_MAGASIN;INSEE;CONCEPT_ANIMALERIE;CONCEPT_AUTO;CONCEPT_BIJOUX;CONCEPT_BORNE;CONCEPT_BRICO;CONCEPT_DRIVE;CONCEPT_ESPACE_CULTUREL;CONCEPT_EXPRESS;CONCEPT_JARDIN;CONCEPT_JOUET;CONCEPT_LOCATION;CONCEPT_OPTIQUE;CONCEPT_PARAPHARMACIE;CONCEPT_SPORT;CONCEPT_STATION;CONCEPT_UHPS;CONCEPT_VOYAGES
3829;PLOUDALMEZEAU;SCARMOR;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;;;;;48.53816;-4.666403;KERUSCAT;29830;PLOUDALMEZEAU;02.98.38.12.12;02.98.38.12.19;01-11,11-11,25-12;www.e-leclerc.com/ploudalmezeau;29178;N;N;Y;N;N;Y;Y;N;N;N;Y;Y;Y;Y;Y;N;Y
0372;CHATEAU;SOCAMAINE;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;20:00;08:45;;;19:30;;;;;47.687;0.4315;rue nationale;72500;VOUVRAY SUR LOIR;02.43.44.05.15;02.43.79.45.73;15-08,01-11,11-11,25-12;www.e-leclerc.com/chateau;72384;Y;N;Y;N;N;Y;Y;N;Y;N;Y;Y;N;N;Y;Y;Y
0158;NEVERS;SCACENTRE;09:00;;;19:15;09:00;;;19:15;09:00;;;19:15;09:00;;;19:15;09:00;;;19:45;09:00;;;19:15;;;;;47.013004;3.177499;BOULEVARD BEAUREGARD;58660;COULANGES LES NEVERS;03.86.71.84.10;03.86.71.66.40;25-12;www.e-leclerc.com/nevers;58194;N;N;Y;Y;N;Y;Y;N;N;N;N;Y;Y;N;Y;N;Y
0159;ROSENDAEL;SCAPARTOIS;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;20:00;08:45;;;19:30;08:30;;;12:30;51.046284;2.416239;RUE DES FORTS;59240;ROSENDAEL;03.28.69.06.84;03.28.69.22.96;15-08,25-12;www.e-leclerc.com/rosendael;59183;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0161;FLERS;SOCAMAINE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:30;09:00;;;19:30;;;;;48.742393;-0.563575;RUE DE LA CHAUSSEE;61100;FLERS;02.33.62.50.00;02.33.96.18.93;15-08,01-11,11-11,25-12;www.e-leclerc.com/flers;61169;Y;N;Y;N;N;Y;Y;N;Y;N;N;Y;N;N;Y;N;Y
0362;CARVIN;SCAPARTOIS;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;12:30;;;50.497887;2.946426;ROUTE DE MEURCHIN;62220;CARVIN;03.21.77.24.24;03.21.74.18.54;15-08,01-11,11-11,25-12;www.e-leclerc.com/carvin;62215;N;N;Y;N;Y;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0363;VOLVIC;SCACENTRE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;08:45;;;19:00;;;;;45.88889;3.070278;ROUTE DE VOLVIC;63530;ENVAL;04.73.63.23.70;04.73.63.23.89;15-08,01-11,11-11,25-12;www.e-leclerc.com/volvic;63470;N;N;Y;N;N;Y;Y;N;N;N;N;Y;N;N;Y;Y;Y
0364;ORTHEZ;SCALANDES;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;20:00;;;;;43.490246;-0.793921;ROUTE DE BAYONNE;64300;ORTHEZ;05.59.69.42.22;05.59.69.92.05;15-08,01-11,11-11,25-12;www.e-leclerc.com/orthez;64430;N;Y;Y;N;N;Y;Y;Y;N;N;Y;N;Y;N;Y;N;Y
0366;LE BOULOU;SOCAMIL;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;09:00;12:30;;;42.531437;2.840323;ROUTE DE PERPIGNAN RD 900;66160;LE BOULOU;04.68.87.98.98;04.68.83.25.50;01-11,11-11,25-12;www.e-leclerc.com/le-boulou;66024;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
1859;Hallennes-lez-Haubourdin;SCAPARTOIS;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:45;08:30;;;19:30;09:00;12:30;;;50.615566;2.967843;47, RUE EMILE ZOLA;59320;HALLENNES-LEZ-HAUBOURDIN;03.20.38.44.44;03.20.38.65.61;15-08,01-11,11-11,25-12;www.e-leclerc.com/hallennes;59278;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;Y
1706;ANTIBES;LECASUD;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:00;12:30;;;43.573887;7.090571;55 avenue de Cannes;06160;ANTIBES LES PINS;04.93.61.22.22;04.93.61.44.11;15-08,01-11,11-11,25-12;www.e-leclerc.com/antibes;06004;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0373;DRUMETTAZ;SOCARA ;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;12:00;;;45.652203;5.912071;214, chemin de la Boisiere;73420;DRUMETTAZ;04 79 35 75 75;04 79 35 75 76;;www.e-leclerc.com/drumettaz;73103;N;N;Y;N;N;Y;Y;N;N;N;N;Y;Y;N;Y;Y;Y
0374;Sciez;SOCARA ;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;12:15;;;46.339077;6.405105;Route de THONON RN5,  BP5;74140;SCIEZ SUR LEMAN / THÔNON;04.50.72.27.27;04.50.72.97.80;15-08,01-11,11-11,25-12;www.e-leclerc.com/sciez;74263;N;N;Y;N;N;N;N;N;N;N;N;Y;N;N;Y;N;Y
0772;LA FERTE BERNARD;SOCAMAINE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;;;;;48.17771;0.663224;Lieu dit La Voie Route départemental 1;72400;CHERRE;02.43.60.12.12;02.43.93.26.35;15-08,01-11,11-11,25-12;www.e-leclerc.com/la-ferte-bernard;72132;N;Y;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;Y;Y
0850;COUTANCES;SCANORMANDE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:15;;;;;49.061203;-1.434687;AVENUE DE LA DIVISION LECLERC;50200;COUTANCES;02.33.76.63.63;02.33.76.63.60;01-11,11-11,25-12;www.e-leclerc.com/coutances;50147;N;N;Y;N;N;Y;Y;N;N;N;N;Y;Y;N;Y;Y;Y
0851;CHAMPFLEURY;SCAPEST;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;;;;;49.2033;4.011319;Route Nationale 51;51500;CHAMPFLEURY;03.26.36.07.07;03.26.36.00.27;15-08,01-11,11-11,25-12;www.e-leclerc.com/champfleury;51115;Y;Y;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;Y;Y
0857;MAIZIERES;SCAPEST;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:00;;;;;49.215942;6.171438;A31 Sortie Maizières-les-Metz;57280;HAUCONCOURT - MAIZIERES LES METZ;03.87.80.53.33;03.87.51.73.28;15-08,01-11,11-11,25-12;www.e-leclerc.com/maizieres;57303;N;N;Y;Y;N;Y;Y;Y;N;N;Y;Y;N;N;Y;N;Y
0371;LE BREUIL;SCACENTRE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;20:00;;;;;46.806637;4.473506;avenue de Chambreuil;71670;LE BREUIL;03.85.73.03.30;03.85.73.03.31;15-08,01-11,11-11,25-12;www.e-leclerc.com/le-breuil;71059;N;N;Y;N;N;Y;Y;N;N;N;N;Y;Y;N;Y;Y;Y
0337;TOURS;SOCAMAINE;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;47.4249;0.672554;Rue des bordiers;37100;TOURS;02.47.51.68.09;02.47.51.51.81;15-08,25-12;www.e-leclerc.com/tours;37261;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0361;LA FERTE MACE;SCANORMANDE;09:00;;;19:15;09:00;;;19:15;09:00;;;19:15;09:00;;;19:15;09:00;;;20:00;09:00;;;19:00;;;;;48.57531;-0.371856;ROUTE DE BAGNOLES ZI LE PARC;61600;LA FERTE MACE;02.33.37.51.00;02.33.38.07.81;15-08,01-11,25-12;www.e-leclerc.com/la-ferte-mace;61168;N;N;Y;N;N;Y;Y;N;N;N;Y;Y;N;N;Y;N;Y
0867;Strasbourg;SCAPALSACE;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;;;;;48.57399;7.75526;route du Rhin CS 70101;67000;Strasbourg;03.90.41.25.25;03.90.41.25.45;15-08,01-11,11-11,25-12;www.e-leclerc.com/strasbourg;67482;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;Y;N;Y
0868;ALTKIRCH;SCAPALSACE;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:00;;;19:30;;;;;47.629776;7.25955;ROUTE DE MULHOUSE;68130;ALTKIRCH;03.89.40.14.14;03.89.40.08.28;15-08,01-11,11-11,25-12;www.e-leclerc.com/altkirch;68004;N;N;Y;N;N;Y;Y;N;N;N;Y;N;N;N;Y;N;Y
0871;MONTCEAU LES MINES;SCACENTRE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;46.68297;4.373536;AVENUE DU MARECHAL LECLERC;71300;MONTCEAU LES MINES;03.85.67.70.70;03.85.67.70.79;01-11,11-11,25-12;www.e-leclerc.com/montceau-les-mines;71306;N;N;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;Y;Y
0332;Aire sur l'Adour;SCALANDES;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:30;08:30;;;20:00;09:00;12:30;;;43.717163;-0.2688;CHEMIN DE PERROT;40801;AIRE SUR L'ADOUR CEDEX;05.58.51.36.70;;25-12;www.e-leclerc.com/aire-sur-l-adour;40001;N;N;Y;N;N;N;N;N;N;N;Y;N;Y;N;Y;N;Y
0334;BEZIERS;SOCAMIL;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;43.337917;3.240417;AVENUE DU PECH DE VALRAS CS 648;34536;BEZIERS CEDEX;04.67.62.82.82;04.67.76.67.63;01-11,25-12;www.e-leclerc.com/beziers;34032;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0336;ISSOUDUN;SCACHAP;09:00;;;19:20;09:00;;;19:20;09:00;;;19:20;09:00;;;19:20;09:00;;;19:50;09:00;;;19:20;;;;;46.956917;2.003755;LIEU DIT LIMOISE;36100;ISSOUDUN;02.54.03.66.66;02.54.03.20.03;15-08,01-11,25-12;www.e-leclerc.com/issoudun;36088;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;Y;Y
0266;ESPACE POLYGONE;SOCAMIL;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;;;;;42.740574;2.89196;2130, Avenue du Languedoc;66000;PERPIGNAN;04.68.61.58.66;04.68.61.59.93;01-11,11-11,25-12;www.e-leclerc.com/espace-polygone;66136;N;N;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;N;Y
0367;SELESTAT;SCAPALSACE;08:00;;;20:00;08:00;;;20:00;08:00;;;20:00;08:00;;;20:00;08:00;;;20:00;08:00;;;19:30;;;;;48.279896;7.464113;allée Westrich ZI NORD;67603;SELESTAT CEDEX;03.88.58.83.43;03.88.58.03.49;15-08,01-11,25-12;www.e-leclerc.com/selestat;67462;N;N;Y;N;Y;N;Y;N;Y;N;Y;N;N;N;Y;N;Y
0368;MULHOUSE;SCAPALSACE;08:30;;;19:20;08:30;;;19:20;08:30;;;19:20;08:30;;;19:20;08:00;;;19:20;08:00;;;19:20;;;;;47.7434;7.329493;RUE GAY LUSSAC;68100;MULHOUSE;03.89.35.49.00;03.89.66.55.01;15-08,01-11,11-11,25-12;www.e-leclerc.com/mulhouse;68224;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;Y;N;Y
0370;HERICOURT;SCAPALSACE;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;09:00;12:30;;;47.58103;6.769249;ZAC EN SALAMON;70400;HERICOURT;03.84.46.18.10;03.84.56.71.32;01-11,11-11,25-12;www.e-leclerc.com/hericourt;70285;N;N;Y;N;N;Y;N;N;N;N;Y;N;N;N;Y;N;Y
0329;BREST;SCARMOR;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;48.392345;-4.483923;16 RUE DE LA 2EME DB;29200;BREST;02.98.44.56.45;02.98.44.39.58;15-08,01-11,11-11,25-12;www.e-leclerc.com/brest;29019;N;N;Y;N;N;N;N;N;N;N;N;Y;Y;N;Y;Y;Y
0530;LES ANGLES;LECASUD;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;;;;;43.961548;4.748302;ROUTE DE TAVEL CENTRE COMMERCIAL GRAND ANGLE;30133;LES ANGLES;04.90.15.23.00;04.90.25.26.98;25-12;www.e-leclerc.com/les-angles;30011;N;N;Y;N;N;Y;Y;N;N;N;N;Y;Y;N;Y;Y;Y
0512;Millau;SOCAMIL;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:30;08:30;;;20:30;;;;;44.081627;3.042628;Centre cial du Viaduc - Av de St Affrique;12100;CREISSELS;05.65.59.01.03;05.65.60.24.43;15-08,01-11,11-11,25-12;www.e-leclerc.com/millau;12084;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0514;VIRE;SCANORMANDE;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;20:00;08:45;;;19:30;;;;;48.838753;-0.869207;ROUTE DE CONDE SUR NOIREAU;14500;VAUDRY;02.31.66.17.66;02.31.68.86.08;15-08,01-11,11-11,25-12;www.e-leclerc.com/vire;14762;Y;N;Y;N;Y;Y;Y;N;Y;N;N;Y;N;N;Y;N;Y
0516;BARBEZIEUX;SCACHAP;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;;;;;45.47044;-0.161147;9 BIS RUE DU COMMANDANT FOUCAUD;16300;BARBEZIEUX;05.45.78.09.55;05.45.78.31.46;15-08,01-11,11-11,25-12;www.e-leclerc.com/barbezieux;16028;N;N;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;N;Y
0264;MOURENX;SCALANDES;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;12:30;;;43.37362;-0.62307;AVENUE CHARLES MOUREU;64150;MOURENX;05.59.60.00.32;05.59.60.37.17;25-12;www.e-leclerc.com/mourenx;64410;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0265;LOURDES;SCALANDES;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:30;08:45;;;20:00;09:00;;;12:30;43.11;-0.0387;Avenue Francois Abadie;65100;LOURDES;05.62.42.77.77;05.62.94.05.92;01-11,25-12;www.e-leclerc.com/lourdes;65286;N;N;Y;N;N;Y;Y;N;N;N;Y;N;N;N;Y;N;Y
0646;GRAMAT;SCASO;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;44.78541;1.720648;S.A.S CALANE Champs Bas;46500;GRAMAT;05.65.33.17.90;;01-11,25-12;www.e-leclerc.com/gramat;46128;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;Y
0182;SAPIAC;SOCAMIL;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:30;09:00;;;20:00;;;;;44.002766;1.355996;RUE DE L'ABBAYE;82000;MONTAUBAN;05.63.63.62.66;05.63.66.38.89;15-08,01-11;www.e-leclerc.com/sapiac;82121;N;Y;Y;N;Y;Y;Y;N;N;N;Y;Y;Y;N;Y;Y;Y
0188;CONTREXEVILLE;SCAPALSACE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;48.188572;5.882834;ROUTE DE NEUFCHATEAU;88140;CONTREXEVILLE;03.29.08.21.08;03.29.08.25.70;15-08,01-11,11-11,25-12;www.e-leclerc.com/contrexeville;88114;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;Y;N;Y
0189;MIGENNES;SCAPEST;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;08:30;;;20:00;;;;;47.97315;3.511286;VOIE NOUVELLE- LES LATTEUX;89400;MIGENNES;03.86.80.08.66;;15-08,01-11,25-12;www.e-leclerc.com/migennes;89257;N;N;Y;N;N;N;N;Y;N;N;Y;Y;N;N;Y;N;Y
0862;DAINVILLE;SCAPARTOIS;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;;;;;50.282024;2.738514;Avenue Jean Mermoz RN 25;62000;DAINVILLE;03.21.51.11.45;03.21.51.90.10;15-08,01-11,11-11,25-12;www.e-leclerc.com/dainville;62263;N;N;Y;Y;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0864;OLORON;SCALANDES;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;;;;;43.19768;-0.61928;AVENUE ALEXANDRE FLEMING;64400;OLORON SAINTE MARIE;05.59.39.81.59;05.59.39.51.61;01-11,11-11,25-12;www.e-leclerc.com/oloron;64422;N;N;Y;Y;N;Y;Y;N;N;N;Y;N;N;Y;Y;Y;Y
0640;CAPBRETON;SCALANDES;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;12:30;;;43.645542;-1.425505;RUE DES ECUREUILS;40130;CAPBRETON;05.58.41.86.20;05.58.72.03.96;;www.e-leclerc.com/capbreton;40065;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;Y;N;Y
0642;FIRMINY;SOCARA ;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;12:30;;;45.388245;4.297599;IMPASSE DES ARTISANS ZI DES PRAIRIES;42700;FIRMINY;04.77.40.57.40;04.77.56.26.99;01-11,11-11,25-12;www.e-leclerc.com/firminy;42095;N;Y;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;N;Y
0645;TAVERS;SOCAMAINE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;;;;;47.766212;1.611316;ZAC Les Portes de Tavers 11 Route Nationale 152;45190;TAVERS;02.38.46.92.00;02.38.46.92.05;15-08,01-11,11-11,25-12;www.e-leclerc.com/tavers;45317;N;N;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;Y;Y
0101;BEYNOST;SOCARA ;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;09:00;;;12:30;45.82461;4.997535;ZAC DES BATERSES;01700;BEYNOST;04.72.01.32.01;04.72.25.80.54;11-11,25-12;www.e-leclerc.com/beynost;01043;N;N;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;N;Y
0261;ARGENTAN;SOCAMAINE;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;19:30;08:45;;;20:00;08:45;;;19:30;;;;;48.752575;-0.011828;21-23 RUE PIERRE BEREGOVOY;61200;ARGENTAN;02.33.12.18.00;02.33.36.14.14;15-08,01-11,11-11,25-12;www.e-leclerc.com/argentan;61006;N;N;Y;N;N;Y;Y;N;N;N;Y;Y;N;N;Y;N;Y
0262;NOEUX LES MINES;SCAPARTOIS;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;08:30;;;12:30;50.477306;2.678862;Rue Léon Blum;62290;NOEUX LES MINES;03.21.61.06.00;03.21.61.04.10;25-12;www.e-leclerc.com/noeux-les-mines;62617;N;N;Y;N;N;Y;N;Y;N;N;Y;Y;Y;N;Y;Y;Y
0638;ECHIROLLES;SOCARA ;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;;;;;45.14887;5.692996;ESPACE COMBOIRE;38130;ECHIROLLES;04.76.33.31.38;04.76.33.08.25;25-12;www.e-leclerc.com/echirolles;38151;N;N;Y;N;N;Y;N;N;N;N;N;Y;Y;N;Y;N;N
0662;OUTREAU;SCAPARTOIS;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;21:00;08:30;;;20:30;;;;;50.698593;1.609319;BOULEVARD INDUSTRIEL DE LA LIANE;62230;OUTREAU;03.21.10.28.00;03.21.10.28.01;25-12;www.e-leclerc.com/outreau;62643;N;N;Y;N;N;Y;Y;N;N;N;N;Y;Y;N;Y;Y;Y
0971;AUTUN;SCACENTRE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;;;;;46.95712;4.303907;36 RUE LA CROIX BLANCHE;71405;AUTUN CEDEX;03.85.86.52.84;03.85.86.27.75;01-11,11-11,25-12;www.e-leclerc.com/autun;71014;N;N;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;N;Y
0657;SARREBOURG;SCAPALSACE;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:30;;;19:00;;;;;48.73222;7.043647;19 RUE DE LUNEVILLE;57400;SARREBOURG;03.87.03.13.52;03.87.03.63.64;15-08,01-11,11-11,25-12;www.e-leclerc.com/sarrebourg;57630;N;N;Y;Y;Y;Y;Y;N;Y;N;Y;N;Y;Y;Y;N;Y
0659;CAUDRY;SCAPARTOIS;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:30;09:00;;;20:30;;;;;50.12967;3.426039;Boulevard du 8 mai 1945;59540;CAUDRY;03.27.75.80.80;03.27.75.80.81;15-08,01-11,25-12;www.e-leclerc.com/caudry;59139;N;N;Y;Y;N;Y;N;N;N;Y;Y;Y;Y;N;Y;N;Y
0964;PAU;SCALANDES;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;08:30;;;21:00;;;;;43.31699;-0.358289;AVENUE LOUIS SALLENAVE;64000;PAU;05.59.80.80.80;05.59.80.80.00;25-12;www.e-leclerc.com/pau;64445;Y;Y;Y;Y;N;Y;Y;N;Y;N;Y;Y;Y;N;Y;N;Y
0967;SELESTAT QUARTIER OUEST;SCAPALSACE;08:00;;;20:00;08:00;;;20:00;08:00;;;20:00;08:00;;;20:00;08:00;;;20:00;08:00;;;19:30;;;;;48.263844;7.441183;Allée Lohmuhle Quartier Ouest du Heyden;67601;SELESTAT Cedex;03.88.85.07.17;03.88.85.07.18;15-08,01-11,11-11,25-12;www.e-leclerc.com/selestat-quartier-ouest;67462;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;Y;N;Y
0968;HIRSINGUE;SCAPALSACE;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:00;;;19:00;;;;;47.585835;7.258711;7 RUE DE BETTENDORF;68560;HIRSINGUE;03.89.40.58.33;03.89.40.57.55;15-08,01-11,25-12;www.e-leclerc.com/hirsingue;68138;N;N;Y;N;Y;Y;Y;N;Y;N;N;N;N;N;Y;N;Y
0230;NIMES;LECASUD;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;09:00;12:30;;;43.837322;4.393197;ROUTE DE BEAUCAIRE;30000;NIMES;04.66.02.90.90;04.66.26.98.02;25-12;www.e-leclerc.com/nimes;30189;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0664;ANGLET;SCALANDES;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;09:00;12:30;;;43.493355;-1.5194;RUE DU BOIS BELIN;64600;ANGLET;05.59.03.99.28;05.59.03.48.83;25-12;www.e-leclerc.com/anglet;64024;N;N;Y;N;N;Y;N;Y;N;N;Y;N;Y;N;Y;N;Y
0665;ORLEIX;SCALANDES;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:30;09:00;;;20:00;;;;;43.26779;0.106076;ROUTE D'AUCH;65800;ORLEIX;05.62.53.30.30;05.62.37.97.85;15-08,01-11,25-12;www.e-leclerc.com/orleix;65340;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;Y;N;Y
0667;SARRE UNION;SCAPALSACE;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;48.92968;7.09699;ROUTE DE PHALSBOURG;67260;SARRE UNION;03.88.01.14.40;03 88 00 30 65;15-08,01-11,11-11,25-12;www.e-leclerc.com/sarre-union;67434;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;Y
0668;ISSENHEIM;SCAPALSACE;08:15;;;20:00;08:15;;;20:00;08:15;;;20:00;08:15;;;20:00;08:15;;;20:00;08:15;;;19:30;;;;;47.90219;7.239945;RUE DE GUEBWILLER;68500;ISSENHEIM;03.89.74.24.34;03.89.83.04.09;15-08,01-11,11-11,25-12;www.e-leclerc.com/issenheim;68156;N;N;Y;N;N;Y;Y;N;N;N;Y;N;N;N;Y;N;Y
